"","B_COUNTRY","core_1_1","core_1_2","core_1_3","core_1_4","core_1_5","core_1_6","core_2_1","core_2_2","core_2_3","core_2_4","core_2_5","core_2_6","core_2_7","core_2_8","core_2_9","core_2_10","core_2_11","core_3_1","core_3_2","core_3_3","core_3_4","core_3_5","core_3_6","core_3_7","core_3_8","core_3_9","core_4_1","core_4_2","core_4_3","core_4_4","core_4_5","core_4_6","core_5_1","core_5_2","core_5_3","core_5_4","core_5_5","core_5_6","core_5_7","core_5_8","core_5_9","core_6","core_7_1","core_7_2","core_7_3","happiness_1","happiness_2","happiness_3","happiness_4","happiness_5","happiness_6_1","happiness_6_2","happiness_6_3","happiness_6_4","happiness_6_5","happiness_7","trust_1","trust_2_1","trust_2_2","trust_2_3","trust_2_4","trust_2_5","trust_2_6","trust_3_1","trust_3_2","trust_3_3","trust_3_4","trust_3_5","trust_3_6","trust_3_7","trust_3_8","trust_3_9","trust_3_10","trust_3_11","trust_3_12","trust_3_13","trust_3_14","trust_3_15","trust_3_16","trust_3_17","trust_3_18","trust_3_19","trust_3_20","trust_3_21","trust_3_22","trust_3_23","trust_3_24","trust_3_25","trust_4","trust_5_1","trust_5_2","trust_5_3","trust_6_1","trust_6_2","trust_6_3","trust_6_4","trust_6_5","trust_6_6","trust_6_7","trust_6_8","trust_6_9","trust_6_10","trust_6_11","econ_values_1_1","econ_values_1_2","econ_values_1_3","econ_values_1_4","econ_values_1_5","econ_values_2","corruption_1","corruption_2_1","corruption_2_2","corruption_2_3","corruption_2_4","corruption_2_5","corruption_3","corruption_4","corruption_5","migration_1","migration_2_1","migration_2_2","migration_2_3","migration_2_4","migration_2_5","migration_2_6","migration_2_7","migration_2_8","migration_3","security_1","security_2_1","security_2_2","security_2_3","security_2_4","security_2_5","security_2_6","security_2_7","security_3_1","security_3_2","security_3_3","security_4_1","security_4_2","security_5_1","security_5_2","security_6_1","security_6_2","security_6_3","security_7","security_8","security_9","postmat_1_1","postmat_1_2","postmat_2_1","postmat_2_2","postmat_3_1","postmat_3_2","science_1_1","science_1_2","science_1_3","science_1_4","science_1_5","science_2","religion_1","religion_2_1","religion_2_2","religion_2_3","religion_2_4","religion_3_1","religion_3_2","religion_4","religion_5","religion_6","religion_7","religion_8","ethics_1","ethics_2_1","ethics_2_2","ethics_2_3","ethics_2_4","ethics_2_5","ethics_2_6","ethics_2_7","ethics_2_8","ethics_2_9","ethics_2_10","ethics_2_11","ethics_2_12","ethics_2_13","ethics_2_14","ethics_2_15","ethics_2_16","ethics_2_17","ethics_2_18","ethics_2_19","ethics_3_1","ethics_3_2","ethics_3_3","political_interest_1","political_interest_2","political_interest_3_1","political_interest_3_2","political_interest_3_3","political_interest_3_4","political_interest_3_5","political_interest_3_6","political_interest_3_7","political_interest_3_8","political_interest_4_1","political_interest_4_2","political_interest_4_3","political_interest_4_4","political_interest_5_1","political_interest_5_2","political_interest_5_3","political_interest_5_4","political_interest_6_1","political_interest_6_2","political_interest_6_3","political_interest_6_4","political_interest_7_1","political_interest_7_2","political_interest_8_1","political_interest_8_2","political_interest_8_3","political_interest_8_4","political_interest_8_5","political_interest_8_6","political_interest_8_7","political_interest_8_8","political_interest_8_9","political_interest_8_10","political_interest_9","political_interest_10","political_culture_1_1","political_culture_1_2","political_culture_1_3","political_culture_1_4","political_culture_1_5","political_culture_2","political_culture_3_1","political_culture_3_2","political_culture_3_3","political_culture_3_4","political_culture_3_5","political_culture_3_6","political_culture_3_7","political_culture_3_8","political_culture_3_9","political_culture_4","political_culture_5","political_culture_6","political_culture_7","political_culture_8"
"859",10000,1,2,2,3,2,3,2,2,1,2,1,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,2,3,3,3,3,3,5,3,3,3,3,3,3,3,4,2,2,1,3,2,3,7,0,6,1,2,3,3,4,3,2,1,2,2,3,3,4,2,2,3,3,3,3,2,3,3,2,3,2,2,3,3,2,2,2,2,3,2,2,3,2,3,5,3,1,2,2,1,2,1,NA,2,2,2,1,2,2,5,4,6,5,6,2,0,3,3,3,3,2,2,2,8,3,2,2,0,2,0,2,0,1,2,3,3,3,4,3,3,3,3,1,1,2,1,2,2,2,1,2,1,0,2,0,1,2,1,3,1,3,9,8,3,4,5,9,3,1,1,1,1,3,3,6,3,2,2,2,7,2,1,1,1,1,5,3,5,7,5,3,7,1,2,1,1,5,1,5,2,3,4,2,2,4,3,4,1,2,1,2,2,1,2,2,2,1,2,2,1,1,2,2,2,2,1,2,3,2,3,2,2,3,3,2,2,1,3,4,2,4,1,3,0,2,1,10,3,1,10,1,1,10,10,6,5,2,2
"860",10000,1,2,2,3,2,3,2,1,1,1,2,1,2,1,2,2,2,1,2,1,2,1,1,1,1,2,2,3,3,3,3,3,5,3,5,2,3,3,4,3,4,2,2,1,3,2,2,7,0,7,2,2,2,2,2,3,2,1,2,2,3,3,3,2,1,3,3,3,2,2,3,3,3,3,2,2,3,3,2,2,2,2,3,2,2,3,2,3,5,3,1,2,2,2,2,1,1,2,2,2,1,2,2,5,3,5,6,3,2,0,3,3,3,3,2,3,2,8,3,2,2,0,2,0,2,0,0,2,3,3,3,4,3,2,2,2,1,1,2,1,2,2,2,2,2,3,0,2,0,1,2,3,1,1,2,8,9,4,3,5,9,5,1,1,1,1,2,3,6,3,2,2,2,5,2,1,1,1,1,10,4,5,6,4,1,7,1,2,1,1,3,1,5,2,3,3,3,2,2,2,2,1,1,1,2,2,1,2,2,2,1,2,2,2,1,2,2,3,2,1,2,3,3,3,3,2,2,3,2,2,1,3,4,2,4,1,3,0,2,1,10,4,1,10,2,1,10,9,7,5,2,2
"861",10000,1,2,2,3,2,3,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,5,3,4,3,3,3,3,3,3,2,2,1,3,2,2,7,0,6,2,2,3,3,3,3,2,1,2,2,3,3,4,2,2,3,3,3,2,2,3,3,3,3,2,2,3,3,2,2,2,2,3,2,3,3,2,3,5,3,1,2,2,2,2,1,1,2,2,2,1,2,2,5,3,6,5,6,2,0,3,3,3,2,2,2,2,9,3,2,2,0,2,0,2,0,0,2,3,3,3,4,2,3,3,2,1,1,2,2,1,2,2,2,2,3,0,2,0,1,3,1,4,1,2,9,8,3,5,4,8,5,1,1,2,2,2,3,6,3,2,2,2,5,2,1,1,1,1,7,4,5,6,5,1,6,1,3,2,1,5,1,5,2,3,3,2,2,4,2,3,1,2,1,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,3,3,3,2,2,3,3,2,2,1,3,4,3,4,1,3,0,3,1,10,2,1,10,1,1,10,10,6,5,2,2
"862",10000,1,2,2,3,2,3,1,1,1,2,1,1,2,2,2,2,2,1,2,1,2,1,1,1,1,2,2,4,3,4,4,3,5,3,5,2,3,3,4,2,4,2,2,1,3,2,3,6,0,7,1,3,3,3,3,3,2,1,2,2,3,3,4,2,1,3,3,3,2,2,3,3,3,3,2,3,3,3,2,2,2,2,3,2,2,2,3,3,5,3,1,2,2,2,1,1,1,2,2,2,1,2,2,5,3,5,5,7,2,0,3,3,3,3,2,3,2,8,3,2,2,0,2,0,2,0,0,2,3,3,3,4,3,3,3,2,1,1,2,2,1,2,2,2,2,2,0,2,0,1,3,4,2,1,2,9,8,3,4,5,8,4,NA,NA,NA,NA,3,2,6,5,2,2,2,6,2,1,1,1,1,10,3,5,7,5,1,7,1,1,1,1,5,1,5,2,3,3,2,2,4,2,3,1,2,1,2,1,1,2,2,2,1,2,2,2,1,2,2,3,2,1,2,3,3,3,2,2,3,3,2,2,1,3,4,2,4,1,4,0,2,1,10,4,1,9,1,1,10,10,6,5,2,2
"863",10000,1,2,2,3,2,3,2,1,1,1,1,1,2,2,2,2,2,1,2,1,2,1,1,1,1,1,2,4,3,3,3,2,5,3,4,3,3,3,4,3,4,2,2,1,3,2,3,7,0,6,3,3,3,3,3,3,2,1,2,2,2,3,3,2,2,3,3,3,3,2,3,3,3,3,2,2,3,3,2,2,2,2,3,2,3,3,2,3,5,3,1,2,2,2,2,NA,1,2,2,2,1,2,2,5,3,5,5,3,2,0,3,3,3,3,2,3,2,9,3,2,2,0,2,0,2,0,0,2,3,3,3,4,3,2,3,2,1,1,2,1,2,2,2,2,2,3,0,2,0,1,3,1,3,1,3,8,9,3,4,5,9,5,1,1,1,1,3,3,6,3,2,2,2,5,2,1,1,1,1,10,5,5,7,5,1,7,1,3,1,1,5,1,5,2,4,4,2,2,2,1,2,1,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,3,2,1,2,3,3,3,2,2,3,3,2,2,1,3,4,2,4,1,3,0,3,1,10,2,1,10,1,1,10,10,7,5,2,2
"864",10000,1,2,2,3,2,3,1,1,2,2,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,5,4,4,3,3,3,2,3,2,2,2,1,3,2,3,6,0,6,2,2,3,3,3,3,2,1,2,2,3,3,4,2,2,3,3,3,2,2,3,3,3,3,2,3,3,3,2,2,2,2,3,2,2,3,2,3,5,3,1,2,2,2,2,1,1,2,2,2,1,2,2,5,3,5,5,6,2,0,3,3,3,3,2,3,2,8,3,2,2,0,2,0,2,0,1,2,3,3,3,4,3,2,3,2,1,1,2,2,1,2,2,1,1,1,0,2,0,2,1,3,1,1,2,9,8,3,5,4,9,5,1,1,1,1,3,2,6,3,2,2,2,6,2,1,1,1,1,10,5,5,7,5,1,8,1,2,1,1,5,1,5,2,3,3,3,2,4,2,3,1,2,1,2,1,1,2,2,2,1,2,2,2,1,2,2,3,2,1,2,3,3,3,3,2,3,3,2,2,1,3,4,2,4,1,3,0,1,1,10,1,1,10,1,1,10,10,7,5,2,2
"865",10000,1,2,2,3,2,3,2,2,1,2,1,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,2,3,3,3,3,3,4,3,4,2,3,3,3,3,4,2,2,1,3,2,3,7,0,6,2,2,3,3,3,3,2,1,2,2,3,3,4,2,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,2,2,2,3,2,3,3,2,3,5,3,1,2,2,2,2,1,1,2,2,2,1,2,2,5,3,5,5,4,2,0,3,3,3,3,2,3,2,8,3,2,2,0,2,0,2,0,1,2,3,3,3,4,3,3,3,2,1,1,2,2,1,2,2,2,1,2,0,2,0,1,3,3,1,1,2,8,9,2,4,3,8,5,1,1,1,1,3,3,6,3,2,2,2,5,2,1,1,1,1,10,5,5,7,6,3,7,1,3,2,1,5,1,5,2,3,4,3,2,4,1,2,1,2,1,2,1,1,2,2,2,1,2,2,2,1,2,2,3,2,1,2,3,2,3,2,2,3,3,2,2,1,3,4,2,4,1,3,0,2,1,10,3,1,10,1,1,10,10,5,5,2,2
"866",10000,1,2,2,3,2,3,2,1,1,1,1,1,2,2,2,2,2,1,2,1,2,1,1,1,1,1,2,4,3,4,4,3,5,2,4,3,3,3,2,3,4,2,2,1,3,2,2,7,0,6,1,3,3,3,3,2,2,1,2,2,3,3,4,2,2,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,2,2,4,2,2,2,2,4,5,3,1,2,2,2,2,1,1,2,2,2,1,2,2,5,3,5,5,6,2,0,3,4,3,3,2,2,2,8,3,2,2,0,2,0,2,0,1,2,3,3,3,4,3,3,3,3,1,1,2,2,1,2,2,2,1,2,0,2,0,1,3,3,1,1,3,9,8,3,5,4,8,5,1,1,2,1,3,3,6,3,2,2,2,6,3,3,1,1,1,10,5,6,7,4,3,7,1,2,2,1,5,1,5,2,3,3,3,2,4,1,2,1,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,3,2,1,2,3,3,3,2,2,3,3,2,2,1,3,3,2,4,1,3,0,2,1,10,3,1,10,1,1,10,9,7,5,2,2
"867",10000,1,2,2,3,2,3,2,1,1,1,1,1,2,2,2,2,2,1,2,1,2,1,1,1,1,1,2,4,3,4,4,3,5,3,4,3,3,3,3,3,4,2,2,1,3,2,2,7,0,6,3,3,3,3,3,3,2,1,2,2,2,3,3,2,2,3,3,3,3,2,3,3,3,3,2,2,3,3,2,2,2,2,3,2,3,3,2,3,5,3,1,2,2,2,2,1,1,2,2,2,1,2,2,5,3,5,6,4,2,0,3,3,3,3,2,3,2,8,3,2,2,0,2,1,2,0,1,2,3,3,3,4,3,3,3,2,1,1,2,2,1,2,2,2,2,2,0,2,0,1,3,3,1,1,2,9,8,3,4,2,8,5,1,1,1,1,3,3,6,3,2,2,2,5,2,1,1,1,1,7,3,6,5,4,9,8,1,2,1,1,4,1,5,2,3,4,2,2,4,2,3,1,3,1,2,2,1,2,2,2,1,2,2,2,1,2,2,3,2,1,2,3,2,3,3,2,3,3,2,2,1,3,4,3,4,1,3,0,3,1,10,4,1,10,1,1,10,10,6,5,2,2
"868",10000,1,2,2,3,2,3,2,2,1,2,1,1,1,1,2,2,2,1,2,1,2,1,1,1,1,1,2,4,3,4,4,3,5,3,4,3,3,3,2,3,2,2,2,1,3,2,3,7,0,6,2,2,3,3,3,3,2,1,2,2,2,3,3,2,2,3,3,3,3,3,3,3,3,3,2,2,3,3,2,2,2,2,3,2,2,2,2,3,5,3,1,2,2,2,2,1,1,2,2,2,1,2,2,5,3,5,5,6,2,0,3,3,3,3,2,3,2,8,3,2,2,0,2,0,2,0,1,2,3,3,3,4,3,3,3,2,1,1,2,2,1,1,1,2,2,2,NA,1,0,1,2,1,4,1,2,8,9,3,4,5,8,3,1,1,2,1,3,3,6,3,2,2,2,5,2,1,1,1,1,10,5,5,6,4,1,7,1,2,3,1,4,1,5,2,3,4,3,2,4,2,3,1,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,3,2,1,2,3,2,3,2,2,3,3,2,2,1,3,4,2,4,1,4,0,2,1,10,4,1,10,2,1,10,8,7,5,2,2
"869",10000,1,2,2,3,2,3,1,1,1,1,2,1,2,2,2,2,2,1,2,1,1,1,1,1,1,1,2,4,3,4,4,3,5,3,5,2,3,3,4,3,4,2,2,1,3,2,3,7,0,6,2,2,3,3,3,1,2,1,2,2,3,3,4,2,2,3,3,3,3,2,3,3,3,3,2,2,3,3,2,2,2,2,3,2,2,3,2,3,5,3,1,2,2,2,2,1,1,2,2,2,1,2,2,5,4,6,5,6,2,0,3,3,3,3,2,3,2,8,3,2,2,0,2,0,2,0,1,2,3,3,3,4,3,3,3,3,1,1,2,2,1,2,1,2,2,2,0,2,0,1,3,1,3,1,4,8,9,3,4,3,8,5,1,1,1,1,3,3,6,3,2,2,2,5,2,1,1,1,1,10,5,5,5,4,1,7,1,2,2,1,4,1,5,2,3,4,2,2,4,1,3,2,3,1,2,1,1,2,1,2,1,2,2,2,1,2,2,3,2,1,2,3,3,3,2,2,3,3,2,2,1,3,4,3,4,2,3,0,3,1,10,5,1,10,1,1,10,10,7,6,2,2
"870",10000,1,2,2,3,2,3,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,4,3,4,4,3,5,3,5,2,3,3,4,3,3,2,2,1,3,2,2,7,0,6,3,2,3,3,3,1,2,1,2,2,3,3,4,2,2,3,3,3,3,2,3,3,3,3,2,3,3,3,2,2,2,2,3,2,3,3,2,3,5,3,1,2,2,1,1,NA,1,2,2,2,1,2,2,5,3,5,5,6,2,0,3,3,3,3,2,2,2,8,3,2,2,0,2,0,2,0,0,2,3,3,3,4,2,2,3,2,1,1,2,1,2,2,2,2,1,2,0,2,0,2,1,1,3,1,4,9,8,3,5,4,9,5,1,1,1,1,3,3,6,3,2,2,2,6,3,2,1,1,1,8,5,7,6,6,1,7,1,2,1,1,6,1,5,2,3,4,3,2,4,1,2,1,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,3,2,1,2,3,3,3,2,2,3,3,2,2,1,3,4,2,4,1,3,0,2,1,10,3,1,10,2,1,10,10,7,5,2,2
"871",10000,1,2,2,3,2,3,2,1,1,1,2,1,2,1,2,2,2,1,2,1,2,1,1,1,1,1,2,4,3,4,4,3,5,3,4,3,3,3,2,2,2,2,2,1,3,2,2,7,0,6,1,3,3,3,4,1,2,1,2,2,3,3,4,2,2,3,3,3,3,2,3,3,3,3,2,2,3,3,2,2,2,2,3,2,3,3,2,3,5,3,1,2,2,2,2,NA,1,2,2,2,1,2,2,5,3,5,6,3,2,0,3,3,3,3,2,3,2,8,3,2,2,0,2,0,2,0,1,2,3,3,3,4,3,3,3,2,1,1,2,2,1,1,1,2,1,2,0,2,0,1,2,1,4,1,4,9,8,3,6,4,10,5,1,1,1,1,3,3,6,5,2,2,2,5,3,2,1,1,1,8,5,6,7,6,3,7,1,2,2,1,5,1,5,2,4,4,3,2,4,2,3,1,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,3,2,1,2,3,2,3,2,2,3,3,2,2,1,3,4,2,4,1,3,0,2,1,10,3,1,10,2,1,10,8,8,4,2,2
"872",10000,1,2,2,3,2,3,2,1,1,1,2,1,2,1,2,2,2,1,2,1,2,1,1,1,1,2,2,3,3,3,3,3,5,4,4,3,3,3,4,3,4,2,2,1,3,2,3,7,0,6,3,3,3,3,3,3,2,1,2,2,3,3,3,2,2,3,3,3,3,2,3,3,3,3,2,2,3,3,2,2,2,2,3,2,2,3,2,3,5,3,1,2,2,2,2,1,1,2,2,2,1,2,2,5,3,5,5,6,2,0,3,3,3,3,2,3,2,8,3,2,2,0,2,0,2,0,1,2,3,3,3,4,3,3,3,2,1,1,2,2,1,2,2,2,2,3,0,2,0,1,3,3,1,1,3,9,8,3,5,2,9,4,1,1,1,1,3,3,6,3,2,2,2,5,2,1,1,1,1,10,5,5,7,5,1,7,1,3,3,1,5,1,5,2,3,4,3,2,4,2,2,1,2,1,2,3,1,2,2,2,1,2,2,2,1,1,2,3,2,1,2,3,3,3,2,2,3,3,2,2,1,3,4,2,4,1,3,0,2,1,10,3,1,9,1,1,10,10,7,5,2,2
"873",10000,1,2,2,3,2,3,2,1,1,1,1,1,2,2,2,2,2,1,2,1,2,1,1,1,1,1,2,4,3,4,4,3,5,2,4,3,4,4,2,3,4,2,2,1,3,2,3,7,0,6,2,2,3,3,3,3,2,1,2,2,2,3,3,2,2,3,3,3,2,2,3,3,3,3,2,3,3,3,2,2,2,3,3,2,3,3,2,3,5,3,1,2,2,2,2,1,1,2,2,2,1,2,2,5,3,5,5,6,2,0,3,3,3,3,2,3,2,8,3,2,2,0,2,0,2,0,0,2,3,3,3,4,3,3,3,2,1,1,2,2,1,2,2,2,2,3,0,1,0,2,1,1,3,1,2,9,8,3,4,2,9,5,1,1,2,1,3,2,6,3,2,2,2,6,2,1,1,1,1,10,5,5,8,5,1,7,1,3,3,1,5,1,5,2,4,4,3,2,4,1,2,1,2,1,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,3,3,3,2,2,3,3,2,2,1,3,4,2,4,1,3,0,3,1,10,2,1,10,1,1,10,10,7,5,2,2
"874",10000,1,2,2,3,2,3,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,4,3,4,3,3,5,3,5,2,3,3,4,2,4,2,2,1,3,2,2,7,0,6,1,3,3,3,4,3,2,1,2,2,2,3,3,2,2,3,3,3,3,2,3,3,3,3,2,2,3,3,2,2,2,2,3,2,3,3,2,3,5,3,1,2,2,2,2,1,1,2,2,2,1,2,2,5,3,5,5,4,2,0,3,3,3,2,2,3,2,8,3,2,2,0,2,0,2,0,1,2,3,3,3,4,3,2,3,2,1,1,2,2,1,2,2,2,2,3,0,1,0,1,3,3,1,1,2,8,9,3,5,3,9,5,1,1,1,1,3,3,6,3,2,2,2,4,2,1,1,1,1,5,4,6,7,4,2,6,1,2,2,1,4,1,5,2,4,4,2,2,4,2,3,1,1,1,2,2,1,2,2,2,1,2,2,2,1,2,2,3,2,1,2,3,3,3,2,2,3,3,2,2,1,3,4,2,4,1,3,0,3,1,10,5,1,10,1,1,10,10,6,5,2,2
"875",10000,1,2,2,3,2,3,2,1,1,1,1,1,2,2,2,2,2,1,2,1,2,1,1,1,1,2,2,4,3,4,4,3,5,3,4,3,3,3,2,3,3,2,2,1,3,2,3,7,0,6,3,1,3,3,3,3,2,1,2,2,3,3,4,2,2,3,3,3,2,2,3,3,3,3,2,3,3,3,2,2,2,2,3,2,2,3,2,3,5,3,1,2,2,2,2,1,1,2,2,2,1,2,2,5,3,5,5,4,2,0,3,3,3,3,2,2,2,7,3,2,2,0,2,0,2,0,0,2,3,3,3,4,2,2,3,3,1,1,2,2,1,2,2,2,2,3,0,2,0,3,1,1,3,1,4,9,8,3,4,5,9,7,1,1,1,1,3,3,6,4,2,2,2,6,2,1,1,1,1,8,4,6,7,5,2,7,1,2,4,1,5,1,5,2,3,3,3,2,4,3,3,1,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,3,2,1,2,3,3,3,2,2,3,3,2,2,1,3,4,2,4,1,3,0,3,1,10,3,1,10,1,1,10,10,7,5,2,2
"876",10000,1,2,2,3,2,3,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,5,3,4,3,3,3,3,3,3,2,2,1,3,2,3,6,0,6,3,3,3,3,3,1,2,1,2,2,2,3,3,2,2,3,2,3,3,2,3,3,3,3,2,2,3,3,2,2,2,2,3,2,2,3,2,3,5,3,1,2,2,1,2,1,1,2,2,2,1,1,2,5,5,5,5,4,2,0,3,3,3,3,2,2,2,8,3,2,2,0,2,0,2,0,0,2,3,3,2,4,3,2,3,2,1,1,2,2,1,2,2,2,2,2,0,2,0,1,2,1,4,1,2,8,9,3,5,4,9,5,1,1,1,1,3,3,6,4,2,2,2,5,2,1,1,1,1,10,5,5,7,5,1,8,1,2,2,1,5,1,5,2,4,4,3,2,4,1,3,1,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,3,2,1,2,3,2,3,2,2,3,3,2,2,1,3,4,3,4,1,3,0,2,1,10,2,1,10,1,1,10,10,7,6,2,2
"877",10000,1,2,2,3,2,3,2,1,1,1,1,1,2,2,2,2,2,1,2,1,2,1,1,1,1,1,2,3,3,3,3,2,5,3,4,3,3,3,3,3,4,2,2,1,3,2,3,7,0,6,2,2,3,3,3,1,2,1,2,2,3,3,4,2,2,3,3,3,3,2,3,3,3,3,2,2,3,3,2,2,2,2,4,2,2,2,2,3,5,3,1,2,2,2,2,1,1,2,2,2,1,2,2,5,4,5,6,4,2,0,3,3,3,3,2,3,2,8,3,2,2,0,2,0,2,0,0,NA,3,3,3,4,3,2,3,2,1,1,2,2,3,2,2,2,2,2,0,2,0,1,3,1,4,1,2,9,8,3,4,2,9,5,1,1,1,1,3,2,6,3,2,2,2,5,1,1,1,1,1,10,1,5,7,1,1,7,1,1,1,1,1,1,5,2,3,4,2,2,4,2,3,1,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,3,2,1,2,3,2,3,2,2,3,3,2,2,1,3,4,2,4,1,3,0,4,1,10,6,1,9,1,1,10,10,7,5,2,2
"878",10000,1,2,2,3,2,3,2,1,1,1,1,1,2,2,2,2,2,1,2,1,2,1,1,1,1,1,2,3,3,3,3,3,5,3,4,3,3,3,2,3,4,2,2,1,3,2,2,7,0,7,2,2,2,2,3,3,2,1,2,2,3,3,3,2,2,3,3,3,2,2,3,3,3,3,2,3,3,3,2,2,2,2,3,2,3,3,2,3,5,3,1,2,2,2,2,1,2,2,2,2,1,1,2,5,3,5,5,5,2,0,3,3,3,3,2,3,2,8,3,2,2,0,2,0,2,0,0,2,3,3,3,4,3,2,3,2,1,1,2,2,1,2,2,2,2,2,0,2,0,1,2,3,1,1,2,8,9,3,4,5,8,5,1,1,1,1,3,3,6,3,2,2,2,6,2,1,1,1,1,10,5,5,8,5,1,8,1,3,2,1,5,1,5,2,3,3,2,2,4,1,2,1,2,1,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,3,2,3,3,2,3,3,2,2,1,3,4,2,4,1,3,0,4,1,10,4,1,10,1,1,10,10,7,5,2,2
"879",10000,1,2,2,3,2,3,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,4,3,4,4,3,5,2,4,3,3,3,3,3,4,2,2,1,3,2,3,7,0,6,1,2,3,3,3,3,2,1,2,2,3,3,3,2,1,3,3,3,2,2,3,3,3,3,2,2,3,3,2,2,2,2,3,2,3,3,2,3,5,3,1,2,2,2,2,1,1,2,2,2,1,2,2,5,3,5,6,4,2,0,3,3,3,3,2,3,2,6,3,2,2,0,2,0,2,0,1,2,3,3,3,4,3,2,3,2,1,1,2,2,2,2,2,1,2,1,0,1,0,1,3,3,4,1,3,9,8,3,5,2,8,5,1,1,1,1,3,3,6,3,2,2,2,5,1,1,1,1,1,10,5,5,8,5,1,8,1,3,1,1,5,1,5,2,4,4,3,2,4,1,2,2,3,1,1,2,1,2,2,2,1,2,2,2,1,2,2,3,2,1,2,3,3,3,3,2,3,3,2,2,1,3,4,3,4,1,3,0,2,1,10,3,1,10,1,1,10,8,7,5,2,2
"880",10000,1,2,2,3,2,3,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,4,3,4,2,3,3,3,3,4,2,2,1,3,2,3,7,0,6,2,2,3,3,3,3,2,1,2,2,3,3,3,2,1,3,3,3,2,2,3,3,3,3,2,3,3,3,2,2,2,2,3,2,3,3,2,3,5,3,1,2,2,1,2,1,1,2,2,2,1,2,2,5,3,6,4,6,2,0,3,3,2,2,2,3,2,8,3,2,2,0,2,0,2,0,0,2,3,3,3,4,3,2,2,2,1,1,2,2,2,2,2,2,2,3,0,2,0,2,1,1,3,1,2,9,8,3,4,2,9,4,1,1,1,1,3,3,6,3,2,2,2,5,3,3,1,1,1,8,5,6,7,6,2,6,1,3,2,1,6,2,5,2,3,3,2,2,4,1,2,1,2,1,3,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,3,3,3,2,2,3,3,2,2,1,3,4,3,4,1,3,0,3,1,10,2,1,10,1,1,10,10,6,5,2,2
"881",10000,1,2,2,3,2,3,2,1,1,1,1,1,2,2,2,2,2,1,2,1,2,1,1,1,2,1,2,3,3,3,3,3,4,3,4,3,3,3,2,3,4,2,2,1,3,3,3,7,0,6,2,3,3,3,4,3,2,1,2,2,3,3,3,2,2,3,3,3,3,2,3,3,2,3,2,2,3,3,2,2,2,2,3,2,2,3,2,3,5,3,1,2,2,2,2,1,1,2,2,2,1,2,2,5,3,5,5,4,2,0,3,3,3,3,2,2,2,8,NA,2,2,0,2,0,2,0,1,2,3,3,3,4,3,3,3,3,1,1,2,2,1,2,2,2,2,2,0,1,0,1,3,1,4,1,4,8,9,4,3,5,9,5,1,1,1,1,3,3,6,3,2,2,2,5,3,2,1,1,1,9,5,7,8,6,1,9,1,2,1,1,5,1,5,2,4,4,2,2,4,2,3,1,3,1,2,1,1,2,2,2,1,2,2,2,1,2,2,3,2,1,2,3,2,3,2,2,3,3,2,2,1,3,4,2,4,1,3,0,2,1,10,3,1,10,1,1,10,9,6,5,2,2
